Zone;Sub Zone;Category;Date;Count;Location
France;Guadeloupe;Confirmed;2020-02-26;0;16.265,-61.551
France;Martinique;Confirmed;2020-07-16;255;14.6415,-61.0242
France;Martinique;Confirmed;2020-09-03;754;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-08;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-02-03;0;14.6415,-61.0242
France;Martinique;Confirmed;2020-07-03;249;14.6415,-61.0242
France;Martinique;Confirmed;2020-04-28;175;14.6415,-61.0242
France;Martinique;Confirmed;2020-08-13;336;14.6415,-61.0242
France;Martinique;Confirmed;2020-03-10;2;14.6415,-61.0242
France;Martinique;Confirmed;2020-07-18;262;14.6415,-61.0242
France;Martinique;Confirmed;2020-05-26;197;14.6415,-61.0242
France;Martinique;Confirmed;2020-08-11;336;14.6415,-61.0242
France;Mayotte;Confirmed;2020-08-08;3068;-12.8275,45.166244
France;Mayotte;Confirmed;2020-07-04;2661;-12.8275,45.166244
France;Mayotte;Confirmed;2020-03-29;63;-12.8275,45.166244
France;Mayotte;Confirmed;2020-01-30;0;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-22;2434;-12.8275,45.166244
France;Mayotte;Confirmed;2020-04-18;254;-12.8275,45.166244
France;Mayotte;Confirmed;2020-09-12;3374;-12.8275,45.166244
France;Mayotte;Confirmed;2020-07-03;2661;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-15;2310;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-10;2226;-12.8275,45.166244
France;Mayotte;Confirmed;2020-08-09;3068;-12.8275,45.166244
France;Mayotte;Confirmed;2020-06-30;2603;-12.8275,45.166244
France;New Caledonia;Confirmed;2020-07-27;22;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-24;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-04-08;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-08;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-05-13;18;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-07-11;21;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-02-11;0;-20.904305,165.618042
France;New Caledonia;Confirmed;2020-03-22;4;-20.904305,165.618042
France;Reunion;Confirmed;2020-04-15;391;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-19;14;-21.1151,55.5364
France;Reunion;Confirmed;2020-03-31;247;-21.1151,55.5364
France;Reunion;Confirmed;2020-05-13;439;-21.1151,55.5364
France;Reunion;Confirmed;2020-07-26;657;-21.1151,55.5364
France;Reunion;Confirmed;2020-09-15;2902;-21.1151,55.5364
France;Saint Barthelemy;Confirmed;2020-08-27;17;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-04-19;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-07-02;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-06-12;6;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-07-31;8;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-03;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-02-20;0;17.9,-62.8333
France;Saint Barthelemy;Confirmed;2020-03-26;3;17.9,-62.8333
France;Saint Pierre and Miquelon;Confirmed;2020-01-25;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-07-05;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-07-29;4;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-02-12;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-05-23;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-03-08;0;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-05-01;1;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-09-16;11;46.8852,-56.3159
France;Saint Pierre and Miquelon;Confirmed;2020-06-19;1;46.8852,-56.3159
France;St Martin;Confirmed;2020-02-05;0;18.0708,-63.0501
France;St Martin;Confirmed;2020-06-08;41;18.0708,-63.0501
France;St Martin;Confirmed;2020-08-01;53;18.0708,-63.0501
France;St Martin;Confirmed;2020-03-17;2;18.0708,-63.0501
France;St Martin;Confirmed;2020-04-14;32;18.0708,-63.0501
France;St Martin;Confirmed;2020-09-17;330;18.0708,-63.0501
France;St Martin;Confirmed;2020-08-29;213;18.0708,-63.0501
France;;Confirmed;2020-07-27;208665;46.2276,2.2137
France;;Confirmed;2020-06-17;190534;46.2276,2.2137
France;;Confirmed;2020-09-22;483956;46.2276,2.2137
France;;Confirmed;2020-05-24;179859;46.2276,2.2137
France;;Confirmed;2020-03-14;4469;46.2276,2.2137
France;;Confirmed;2020-07-02;195458;46.2276,2.2137
France;;Confirmed;2020-03-21;14282;46.2276,2.2137
France;;Confirmed;2020-02-07;6;46.2276,2.2137
France;;Confirmed;2020-03-08;1126;46.2276,2.2137
France;;Confirmed;2020-04-14;129257;46.2276,2.2137
France;;Confirmed;2020-03-10;1784;46.2276,2.2137
France;;Confirmed;2020-05-01;165764;46.2276,2.2137
France;;Confirmed;2020-03-09;1209;46.2276,2.2137
France;;Confirmed;2020-03-04;285;46.2276,2.2137
France;;Confirmed;2020-03-13;3661;46.2276,2.2137
France;French Guiana;Recovered;2020-04-15;51;3.9339,-53.1258
France;French Guiana;Recovered;2020-07-02;1680;3.9339,-53.1258
France;French Guiana;Recovered;2020-04-20;69;3.9339,-53.1258
France;French Guiana;Recovered;2020-05-05;100;3.9339,-53.1258
France;French Guiana;Recovered;2020-04-17;61;3.9339,-53.1258
France;French Guiana;Recovered;2020-03-17;0;3.9339,-53.1258
France;French Guiana;Recovered;2020-05-03;98;3.9339,-53.1258
France;French Guiana;Recovered;2020-05-14;124;3.9339,-53.1258
France;French Guiana;Recovered;2020-08-13;7784;3.9339,-53.1258
France;French Guiana;Recovered;2020-06-15;552;3.9339,-53.1258
France;French Guiana;Recovered;2020-09-09;8986;3.9339,-53.1258
France;French Guiana;Recovered;2020-06-23;1016;3.9339,-53.1258
France;French Guiana;Recovered;2020-04-01;15;3.9339,-53.1258
France;French Guiana;Recovered;2020-07-14;3472;3.9339,-53.1258
